order_id,customer_id,product_id,quantity,order_date,total_price,status
633,269,26791,3,2024-09-30,1326,completed
634,209,5911,3,2026-01-08,1761,cancelled
635,430,20164,2,2024-10-16,1190,returned
636,149,26623,2,2025-04-18,1564,completed
637,292,7163,1,2025-05-06,461,completed
638,934,3820,1,2026-02-24,425,completed
639,145,7038,2,2024-09-22,724,cancelled
640,61,3544,2,2024-11-17,1256,returned
641,533,81,2,2024-05-05,1106,completed
642,573,9660,1,2025-11-24,720,cancelled
643,482,5343,1,2024-04-06,669,returned
644,698,4057,3,2025-11-20,945,cancelled
645,597,15276,1,2024-10-14,773,completed
646,264,27865,2,2025-06-02,426,returned
647,715,27280,2,2024-10-07,1462,returned
648,864,24039,3,2024-03-01,1518,returned
649,119,4665,2,2025-10-18,534,cancelled
650,77,10399,2,2024-05-27,836,returned
651,633,6502,3,2025-08-28,1077,cancelled
652,155,5404,1,2025-11-09,321,cancelled
653,166,21406,3,2025-02-11,1110,returned
654,240,18229,2,2025-06-12,748,returned
655,499,21226,2,2024-07-12,1276,completed
656,320,28682,3,2024-04-27,1017,returned
657,912,25430,1,2026-02-13,636,completed
658,20,2259,3,2024-09-14,1302,cancelled
659,695,21575,1,2025-03-14,492,returned
660,475,15446,3,2024-11-29,606,cancelled
661,913,13593,3,2025-03-09,1365,cancelled
662,32,17430,2,2025-03-01,1426,cancelled
663,197,13913,3,2024-12-20,933,returned
664,319,10123,3,2025-11-16,750,cancelled
665,775,23913,3,2024-12-08,2025,returned
666,920,11892,2,2025-05-23,656,completed
667,757,20078,2,2024-11-03,406,cancelled
668,278,1010,3,2025-02-19,687,returned
669,570,10704,3,2024-10-09,1989,cancelled
670,875,355,1,2024-03-17,615,cancelled
671,573,18000,2,2024-03-05,686,completed
672,624,13208,3,2024-09-02,762,completed
673,934,13742,1,2024-07-13,797,cancelled
674,743,7395,1,2024-09-09,648,returned
675,352,4527,2,2024-09-02,718,completed
676,341,15257,2,2025-05-11,1340,completed
677,397,308,2,2024-12-13,1456,cancelled
678,71,28778,3,2025-05-11,2109,returned
679,94,19421,1,2024-05-04,343,returned
680,234,23365,1,2025-04-13,342,completed
681,810,13678,2,2024-11-26,1180,cancelled
682,631,24988,1,2025-05-05,487,completed
683,55,22386,1,2024-11-24,666,completed
684,815,12804,2,2024-08-05,1562,completed
685,568,20065,2,2026-02-15,926,cancelled
686,482,23062,2,2024-10-19,1368,cancelled
687,240,17776,2,2025-10-13,714,cancelled
688,903,6600,3,2025-10-29,1299,returned
689,509,21756,2,2025-10-16,1560,returned
690,640,28754,2,2024-07-22,538,returned
691,602,8628,2,2024-03-19,1590,cancelled
692,999,29074,2,2025-02-08,1206,cancelled
693,844,21591,2,2024-03-23,1420,cancelled
694,570,25105,2,2025-02-07,672,returned
695,292,17862,2,2025-04-16,1406,cancelled
696,16,8997,2,2024-09-07,480,returned
697,851,1960,3,2025-02-27,852,returned
698,260,20756,1,2025-05-07,615,cancelled
699,243,1262,3,2025-05-05,741,completed
700,130,16673,3,2024-09-07,1827,completed
701,162,25269,1,2026-01-06,310,completed
702,766,25141,1,2024-09-26,662,completed
703,294,23583,1,2025-11-18,670,completed
704,604,16802,3,2025-10-13,2124,cancelled
705,975,8891,3,2024-06-30,1221,completed
706,179,23507,3,2025-04-20,615,returned
707,250,7683,1,2025-06-29,706,completed
708,651,21824,1,2025-06-22,375,cancelled
709,199,3422,1,2024-09-04,323,completed
710,804,11375,1,2025-01-25,610,cancelled
711,501,11793,1,2024-07-21,502,returned
712,821,23772,3,2025-08-20,1443,returned
713,548,26924,1,2025-12-11,756,cancelled
714,251,28082,2,2025-01-02,1480,returned
715,971,30636,3,2025-11-13,753,completed
716,42,25644,1,2025-07-30,317,returned
717,348,11801,3,2025-09-24,1869,returned
718,38,25449,3,2025-12-19,1287,returned
719,115,2528,3,2025-07-04,639,returned
720,121,4662,2,2025-12-02,1452,cancelled
721,326,10064,2,2024-03-05,632,completed
722,775,21385,2,2024-03-19,526,cancelled
723,669,11359,1,2025-02-21,542,cancelled
724,459,9422,2,2025-06-20,926,cancelled
725,65,19065,3,2025-08-15,951,returned
726,162,13814,2,2024-12-28,646,cancelled
727,718,8706,3,2025-03-18,1974,returned
728,972,24532,3,2025-03-12,1560,completed
729,460,26767,1,2025-01-18,698,returned
730,624,6475,2,2026-01-21,858,returned
731,4,16876,2,2025-10-12,782,returned
732,58,6501,1,2025-08-07,603,cancelled
733,300,6945,1,2025-06-05,301,cancelled
734,473,4826,1,2025-06-01,371,completed
735,333,14053,1,2025-07-29,253,returned
736,171,20243,1,2025-02-20,201,completed
737,81,14842,3,2024-06-20,978,cancelled
738,149,13318,1,2025-05-18,413,completed
739,347,26553,1,2025-02-05,224,completed
740,283,16557,3,2024-03-24,675,cancelled
741,757,24112,2,2024-04-16,1600,cancelled
742,567,21561,1,2025-06-17,777,completed
743,651,6060,2,2024-07-26,834,completed
744,29,23470,2,2025-03-24,1172,completed
745,724,26919,2,2024-04-07,540,returned
746,692,14074,3,2025-10-12,1722,returned
747,734,22660,2,2025-10-28,1204,returned
748,618,28968,2,2025-02-17,1150,completed
749,558,8537,2,2024-03-08,584,cancelled
750,301,25940,1,2025-11-01,443,returned
751,782,20539,1,2025-09-05,353,returned
752,412,25713,3,2025-11-23,1098,completed
753,12,18705,3,2024-05-02,705,returned
754,885,4108,2,2024-08-01,812,returned
755,615,18583,3,2024-12-12,768,returned
756,618,27632,2,2024-08-28,898,cancelled
757,634,14331,3,2024-04-23,1044,completed
758,757,6940,2,2024-04-23,944,completed
759,617,7541,2,2025-01-10,1030,returned
760,401,29059,1,2024-11-27,374,returned
761,117,1628,1,2024-06-02,303,completed
762,602,21082,3,2025-01-07,1710,cancelled
763,981,26199,2,2024-06-04,858,returned
764,937,30042,2,2024-11-05,1056,completed
765,862,27831,1,2024-11-04,304,returned
766,382,25381,2,2024-12-03,1346,completed
767,574,27505,3,2024-05-29,2079,returned
768,89,27123,2,2024-05-26,1474,completed
769,94,28804,3,2025-11-07,1713,completed
770,11,606,1,2025-03-23,363,returned
771,736,20347,1,2024-08-07,232,cancelled
772,592,23766,1,2024-07-24,357,returned
773,718,24729,1,2025-05-01,483,cancelled
774,847,17041,2,2025-04-14,836,completed
775,346,8332,2,2024-09-18,872,completed
776,482,26669,1,2025-10-30,320,returned
777,869,612,2,2025-06-25,1090,returned
778,732,14022,3,2026-01-08,2118,cancelled
779,862,12186,3,2024-12-22,1050,cancelled
780,776,17388,3,2024-03-31,1458,returned
781,283,3037,2,2025-05-18,1440,returned
782,918,8434,2,2024-05-07,1298,returned
783,872,7692,1,2024-03-02,692,completed
784,282,28751,3,2025-09-20,741,cancelled
785,736,15515,3,2026-01-23,1599,returned
786,725,6714,3,2024-07-04,2025,completed
787,54,22450,3,2025-03-18,1623,returned
788,809,6800,2,2024-05-30,1514,cancelled
789,155,25596,2,2025-09-25,1294,returned
790,38,1643,1,2025-01-11,207,returned
791,235,28280,1,2025-09-25,294,returned
792,762,22462,3,2025-08-13,1344,cancelled
793,306,24140,1,2025-05-10,358,completed
794,374,26424,1,2025-07-18,440,completed
795,728,11351,2,2025-03-27,1342,cancelled
796,671,4536,2,2024-06-07,1008,cancelled
797,449,7124,3,2024-03-21,1002,completed
798,658,12100,2,2025-03-05,1330,returned
799,361,14194,3,2024-12-12,747,returned
800,189,23828,2,2025-06-30,692,cancelled
801,294,22676,3,2025-03-25,1797,cancelled
802,792,28735,3,2025-04-20,1230,cancelled
803,386,30140,2,2025-04-11,866,completed
804,21,4763,2,2025-03-02,1158,cancelled
805,778,4960,2,2024-03-22,978,completed
806,28,11024,3,2024-10-25,672,returned
807,870,27219,1,2025-09-06,439,completed
808,647,21458,1,2024-10-09,427,completed
809,363,207,1,2024-07-16,770,returned
810,212,13739,1,2025-04-07,693,returned
811,546,3572,1,2026-01-07,705,completed
812,690,2027,2,2025-05-24,554,completed
813,743,25713,3,2024-05-07,2040,returned
814,151,19203,1,2025-11-11,768,cancelled
815,472,24468,3,2024-07-15,1653,cancelled
816,999,16083,1,2024-06-27,310,returned
817,377,2119,2,2025-07-11,888,completed
818,379,10475,1,2024-07-20,779,completed
819,500,22289,2,2024-04-27,1494,completed
820,808,22992,3,2025-07-03,2256,returned
821,558,2074,1,2025-10-11,451,cancelled
822,354,24209,2,2025-09-06,554,completed
823,245,12136,1,2025-04-24,765,returned
824,68,26414,1,2024-07-15,319,completed
825,430,16663,2,2025-12-17,406,cancelled
826,579,18662,1,2025-09-28,560,completed
827,31,13466,2,2026-01-26,764,cancelled
828,698,5030,1,2025-10-12,775,cancelled
829,414,26260,2,2026-02-11,1032,completed
830,375,2554,1,2025-04-09,688,completed
831,823,9940,1,2024-03-05,775,completed
832,254,21133,1,2024-12-05,335,cancelled
833,477,7326,1,2024-11-18,455,returned
834,69,8302,1,2025-12-23,556,completed
835,596,13026,2,2024-05-11,1238,completed
836,564,22959,2,2025-05-13,1286,returned
837,19,14212,1,2025-05-03,695,completed
838,589,16618,2,2025-07-12,656,returned
839,13,23339,2,2024-11-15,494,completed
840,608,24152,2,2024-12-27,1426,completed
841,301,16291,2,2025-02-23,1164,cancelled
842,578,10346,3,2024-08-14,2286,returned
843,696,19941,1,2024-10-09,375,returned
844,317,25592,3,2024-09-03,909,completed
845,482,1531,2,2024-11-21,1342,cancelled
846,727,2556,3,2025-12-15,669,cancelled
847,767,21659,3,2024-12-03,2166,cancelled
848,265,15914,2,2024-04-18,1054,completed
849,300,17685,1,2025-05-04,371,completed
850,950,13255,1,2024-05-11,245,returned
851,601,6511,3,2025-06-30,1962,completed
852,641,13536,2,2024-07-03,1292,returned
853,85,13706,1,2026-02-16,468,returned
854,974,8547,2,2024-03-08,664,completed
855,506,19926,2,2025-04-05,1234,returned
856,474,6802,2,2026-01-16,920,cancelled
857,8,21980,3,2024-11-06,1590,completed
858,523,22877,2,2024-07-04,790,cancelled
859,34,14568,3,2024-10-04,1563,completed
860,850,15409,2,2024-09-27,1390,returned
861,283,9425,3,2024-10-21,1302,cancelled
862,56,1912,3,2024-09-14,2043,completed
863,828,727,2,2026-02-13,860,returned
864,23,5500,1,2025-10-04,450,completed
865,642,1422,3,2025-07-18,1950,returned
866,634,13462,2,2025-05-07,1464,returned
867,884,21434,1,2025-12-19,740,returned
868,105,28451,3,2025-09-30,1095,cancelled
869,63,20276,1,2025-04-24,231,completed
870,380,12168,3,2025-10-16,1413,cancelled
871,131,22580,1,2024-08-12,546,returned
872,771,11990,3,2025-05-31,1386,completed
873,354,4495,2,2025-03-23,1056,returned
874,922,6332,2,2024-04-02,1410,completed
875,794,12245,3,2025-05-14,2184,completed
876,406,27000,2,2025-10-13,948,completed
877,799,10005,2,2024-10-17,540,returned
878,513,18028,1,2026-01-03,208,returned
879,988,14319,1,2024-08-01,769,returned
880,997,19540,3,2025-06-27,1254,cancelled
881,141,28475,3,2024-08-02,1953,cancelled
882,336,21598,3,2026-01-30,1896,cancelled
883,735,25699,2,2024-08-14,1068,returned
884,454,12753,3,2025-11-27,807,cancelled
885,946,566,3,2024-09-25,2073,returned
886,964,6792,1,2025-07-24,411,completed
887,516,2661,1,2026-02-13,579,completed
888,767,7911,1,2026-02-12,358,returned
889,147,14656,2,2025-01-31,1430,cancelled
890,166,30485,2,2024-04-08,890,completed
891,429,624,3,2024-09-24,2076,completed
892,292,22727,3,2024-03-31,2313,completed
893,851,10279,1,2024-08-26,470,cancelled
894,590,12296,1,2024-07-20,585,returned
895,500,19590,3,2025-04-13,1569,cancelled
896,766,2614,1,2025-02-03,752,returned
897,198,1386,3,2024-07-15,1419,cancelled
898,495,586,2,2025-06-28,1348,returned
899,225,25684,1,2025-10-30,207,returned
900,793,6127,3,2024-11-29,2280,returned
901,718,10881,1,2025-01-27,664,returned
902,307,10679,3,2024-11-29,1590,returned
903,600,7909,2,2025-01-25,1052,returned
904,892,14983,1,2024-03-23,259,completed
905,29,27279,1,2025-11-11,800,completed
906,54,25781,3,2024-09-07,1323,returned
907,882,1727,3,2024-11-06,906,cancelled
908,373,13999,2,2024-09-07,1354,cancelled
909,810,10714,1,2025-11-27,638,returned
910,459,19293,2,2024-08-05,1042,completed
911,714,5779,2,2025-03-10,450,cancelled
912,420,16167,2,2025-02-26,1446,completed
913,821,24528,2,2025-08-01,1166,returned
914,232,29626,2,2025-02-22,1440,cancelled
915,447,15691,3,2025-02-13,1665,cancelled
916,153,599,3,2024-03-24,2247,cancelled
917,721,5664,3,2025-12-02,768,completed
918,195,6163,3,2025-08-31,1494,cancelled
919,408,5592,3,2024-08-22,1455,returned
920,458,23978,3,2024-06-01,2340,returned
921,836,25535,3,2025-05-12,2073,returned
922,784,18645,3,2024-08-10,1692,cancelled
923,454,14844,3,2026-02-14,807,cancelled
924,141,16856,1,2026-01-24,357,cancelled
925,162,27773,1,2024-03-20,749,completed
926,275,8478,3,2025-12-28,1593,cancelled
927,970,23246,1,2025-07-22,514,completed
928,327,17547,2,2024-08-27,888,completed
929,510,4484,1,2024-06-23,505,completed
930,200,7913,2,2025-08-30,1362,returned
931,833,21410,1,2024-08-12,671,returned
932,707,13218,1,2025-07-10,783,completed
933,596,3782,2,2025-12-09,1564,returned
934,563,23107,3,2025-07-26,1671,completed
935,773,4944,2,2024-08-01,498,cancelled
936,94,28721,1,2025-11-03,417,completed
937,589,24098,3,2024-11-30,1509,cancelled
938,738,11312,2,2025-11-20,860,returned
939,265,30747,2,2025-08-02,1294,cancelled
940,745,6263,2,2024-10-14,1066,cancelled
941,103,22811,3,2024-12-13,918,cancelled
942,50,11421,1,2025-05-12,372,cancelled
943,390,17003,1,2024-12-06,534,returned
944,891,2397,3,2024-10-20,1350,completed
945,495,21271,1,2025-04-24,660,returned
946,651,5540,2,2026-02-11,778,completed
947,426,14055,3,2026-02-03,918,completed
948,239,8745,2,2025-07-19,1328,returned
949,722,19351,3,2024-07-04,1665,cancelled
950,883,744,3,2024-11-10,2370,cancelled
951,526,16999,3,2024-06-25,1020,returned
952,754,746,1,2024-07-25,246,completed
953,512,27854,1,2025-12-05,307,cancelled
954,382,30676,1,2026-01-07,488,cancelled
955,953,28031,1,2025-11-16,778,cancelled
956,468,28078,3,2024-12-02,1887,cancelled
957,91,6645,1,2025-12-17,758,returned
958,317,14807,3,2026-02-23,2277,returned
959,152,13993,3,2025-09-03,705,returned
960,216,11070,2,2024-10-24,1570,cancelled
961,561,14717,1,2025-01-11,767,completed
962,878,6211,2,2024-11-02,1114,returned
963,250,3152,1,2024-04-18,223,cancelled
964,585,5404,1,2025-06-19,573,returned
965,274,26892,3,2024-09-07,1806,completed
966,977,8419,3,2024-05-01,1137,returned
967,591,2295,1,2025-05-09,555,cancelled
968,421,9748,2,2025-02-27,1486,cancelled
969,129,12424,3,2025-12-05,1095,returned
970,637,12673,3,2024-06-29,2325,cancelled
971,411,23714,3,2024-07-25,987,returned
972,32,17520,3,2024-07-28,1857,cancelled
973,352,18169,1,2025-04-21,602,cancelled
974,720,18259,1,2025-03-28,429,returned
975,351,29876,2,2025-04-20,1116,returned
976,421,28819,3,2024-11-13,2037,returned
977,335,4071,2,2024-06-25,910,completed
978,751,11674,1,2024-06-19,361,cancelled
979,650,26322,3,2024-11-25,2223,cancelled
980,145,8007,1,2024-08-29,313,returned
981,469,4087,1,2026-02-16,666,returned
982,191,20450,3,2024-08-04,1593,completed
983,555,12851,1,2025-08-16,458,cancelled
984,267,28755,3,2025-08-03,1953,cancelled
985,412,11427,2,2025-06-10,636,completed
986,533,13554,3,2024-05-21,2355,returned
987,682,16827,3,2026-01-08,1107,returned
988,443,2184,3,2025-12-12,1104,returned
989,531,905,2,2025-03-03,558,cancelled
990,813,11588,3,2025-12-10,1914,cancelled
991,21,12238,3,2025-03-27,1404,cancelled
992,836,6473,1,2024-11-15,584,completed
993,208,21595,1,2024-07-31,697,returned
994,560,29925,3,2024-03-25,828,cancelled
995,84,28089,2,2025-07-18,746,completed
996,965,19542,1,2024-12-04,433,returned
997,786,6791,3,2024-06-14,795,returned
998,47,29474,2,2026-01-18,1038,completed
999,809,9266,1,2024-06-11,287,returned
1000,378,25361,1,2024-07-08,224,returned
1001,42,16429,1,2024-12-07,605,returned
1002,883,13648,1,2026-02-16,436,completed
1003,760,22871,1,2026-01-17,234,completed
1004,34,28777,3,2025-03-01,1725,completed
1005,651,920,2,2026-02-18,478,cancelled
1006,719,2918,2,2025-04-13,1172,returned
1007,681,11896,3,2024-12-21,873,returned
1008,346,23882,2,2025-04-16,1246,cancelled
1009,854,376,3,2025-04-16,1266,returned
1010,333,16241,1,2024-04-19,215,completed
1011,826,18078,3,2024-11-10,1671,returned
1012,78,29657,1,2025-06-17,526,returned
1013,677,12424,2,2025-12-12,1198,returned
1014,40,27008,3,2025-10-29,1839,cancelled
1015,447,15232,2,2025-05-10,938,completed
1016,62,6955,3,2025-12-07,1947,returned
1017,853,12840,2,2024-05-17,558,cancelled
1018,658,24803,2,2024-05-23,1138,returned
1019,889,3938,3,2025-04-02,1656,completed
1020,238,29985,1,2025-11-16,512,completed
1021,76,8259,2,2026-01-06,656,returned
1022,345,10405,3,2024-09-14,1137,completed
1023,337,30141,3,2024-11-03,900,completed
1024,444,3267,3,2026-01-27,1461,cancelled
1025,629,26554,1,2025-10-14,650,returned
1026,348,28438,3,2025-07-21,2331,cancelled
1027,615,15558,1,2024-11-28,241,completed
1028,776,15689,1,2025-01-07,336,returned
1029,202,2887,3,2024-09-18,1893,completed
1030,563,23805,1,2025-10-01,394,returned
1031,804,30441,2,2025-12-16,414,cancelled
1032,579,19015,1,2025-06-16,343,returned
1033,321,12348,3,2025-06-19,2133,cancelled
1034,480,14116,2,2025-12-31,870,completed
1035,435,11219,3,2024-09-27,642,returned
1036,304,5934,2,2025-05-20,1000,returned
1037,7,29718,1,2025-11-09,545,completed
1038,300,4090,1,2025-12-17,464,cancelled
1039,860,20882,1,2025-12-22,588,returned
1040,615,12930,1,2025-01-27,630,returned
1041,765,25416,2,2025-07-09,666,cancelled
1042,3,17932,2,2025-02-04,1204,completed
1043,994,316,2,2024-08-04,1052,returned
1044,623,10226,3,2025-07-16,2130,completed
1045,419,4670,1,2025-01-12,251,completed
1046,523,8592,1,2026-02-02,437,cancelled
1047,78,20773,2,2024-10-04,574,cancelled
1048,494,11591,1,2026-01-15,343,returned
1049,790,25860,3,2025-09-18,1893,returned
1050,9,19336,2,2025-04-27,1196,returned
1051,875,29597,1,2024-09-25,290,returned
1052,238,23590,1,2024-12-29,570,returned
1053,323,4189,3,2025-08-15,1407,completed
1054,939,24775,3,2024-12-29,1233,completed
1055,694,8565,1,2025-08-01,421,cancelled
1056,527,21338,3,2025-08-04,627,completed
1057,120,12139,3,2025-01-22,1989,returned
1058,392,9841,2,2025-01-14,626,returned
1059,204,20964,2,2025-04-01,1010,cancelled
1060,55,23213,1,2024-05-11,585,completed
1061,744,8281,2,2025-07-29,916,completed
1062,627,550,2,2025-05-17,832,returned
1063,30,15294,1,2024-12-21,312,returned
1064,617,11811,1,2025-08-22,334,cancelled
1065,615,16410,2,2024-08-15,546,completed
1066,744,23783,2,2025-10-01,600,cancelled
1067,325,4719,1,2025-01-27,441,completed
1068,278,19940,1,2025-07-07,697,completed
1069,392,16815,3,2025-09-14,744,cancelled
1070,963,8401,1,2024-12-26,365,completed
1071,437,14115,1,2025-03-15,358,cancelled
1072,242,8123,3,2024-10-12,1302,returned
1073,599,8373,2,2024-10-31,932,cancelled
1074,862,4108,2,2025-08-28,1488,returned
1075,51,27898,1,2024-07-19,245,completed
1076,70,9176,2,2025-06-07,832,cancelled
1077,869,10183,1,2024-03-01,797,completed
1078,327,10462,1,2025-11-27,694,cancelled
1079,468,1705,3,2024-11-26,1185,returned
1080,971,3145,1,2024-12-26,531,completed
1081,925,13564,3,2025-10-28,1458,returned
1082,665,26585,1,2025-05-26,546,returned
